listing_id,host_id,host_name,borough,neighbourhood,latitude,longitude,accomodation_type,price_per_night,minimum_nights,number_of_positive_reviews,positive_reviews_per_month
25264538,6254791,Maite,Manhattan,Financial District,40.70884,-74.00822,Entire home/apt,299,2,2,0.2
25264902,5024128,Ricky,Queens,Sunnyside,40.74689,-73.91652,Private room,70,2,31,2.4
25264929,190878053,Festus Atu,Manhattan,Inwood,40.8681,-73.92434,Private room,149,1,31,2.31
25265496,22935245,Anne,Brooklyn,Bedford-Stuyvesant,40.69168,-73.95397,Entire home/apt,145,21,1,0.08
25265984,186155189,Kyunam,Manhattan,Washington Heights,40.84369,-73.94064,Private room,50,1,11,1
25266135,186155189,Kyunam,Manhattan,Washington Heights,40.84376,-73.94208,Private room,50,1,7,0.62
25266169,12458767,Jehnna,Brooklyn,Bushwick,40.69044,-73.92253,Private room,80,2,12,0.93
25266474,15288827,Alley,Brooklyn,Williamsburg,40.70959,-73.95477,Private room,60,20,4,0.32
25267333,190902382,Curtis,Brooklyn,Canarsie,40.63491,-73.91163,Entire home/apt,92,2,17,1.23
25274161,37842947,Heena,Queens,Woodside,40.75607,-73.90146,Private room,80,1,3,0.31
25277640,190962476,Teresa,Brooklyn,Sunset Park,40.66332,-73.99727,Entire home/apt,155,3,26,2.18
25278248,13060798,Daniel,Brooklyn,Bushwick,40.68845,-73.91956,Private room,65,2,13,1.03
25278711,190921808,John,Manhattan,Hell's Kitchen,40.75541,-73.99502,Private room,156,7,5,0.4
25278771,184898953,Lindsey,Brooklyn,Gowanus,40.67602,-73.98535,Private room,100,3,8,0.59
25280641,10240682,Tiffany,Manhattan,Greenwich Village,40.72938,-74.00027,Entire home/apt,197,3,6,0.48
25280953,190981544,Martita,Brooklyn,Bedford-Stuyvesant,40.68705,-73.92868,Private room,80,2,28,2.09
25281618,117341696,Meredith,Brooklyn,Williamsburg,40.71477,-73.96145,Entire home/apt,250,2,24,1.83
25283412,10770787,Adelina,Brooklyn,Bedford-Stuyvesant,40.6846,-73.93455,Private room,45,30,4,0.35
25285159,3734323,Colin,Brooklyn,Bushwick,40.68641,-73.912,Private room,50,2,5,0.37
25285275,191007759,Robert,Manhattan,Gramercy,40.73773,-73.98322,Entire home/apt,250,6,11,0.85
25285637,191011879,Conor,Manhattan,Midtown,40.75298,-73.96919,Entire home/apt,199,2,50,3.74
25286006,28589041,Frankie,Brooklyn,Bushwick,40.69442,-73.93013,Entire home/apt,150,2,5,0.38
25287087,5043049,Hilary,Brooklyn,Bedford-Stuyvesant,40.69217,-73.95823,Private room,80,1,1,0.08
25287115,175368807,Lamesha,Bronx,Williamsbridge,40.87579,-73.86532,Private room,33,3,1,0.09
25288200,70007560,Juan,Manhattan,East Harlem,40.7919,-73.94562,Private room,85,4,25,1.91
25288759,119669058,Melissa,Brooklyn,Bedford-Stuyvesant,40.69416,-73.95522,Private room,65,2,13,0.96
25288989,48049796,Chester,Manhattan,East Village,40.72823,-73.98425,Private room,100,1,24,1.79
25289487,10659899,Marija,Brooklyn,Crown Heights,40.67128,-73.93664,Entire home/apt,60,7,2,0.18
25289848,785940,Adriana,Brooklyn,Bedford-Stuyvesant,40.68408,-73.95659,Entire home/apt,150,1,4,0.3
25290477,5887537,Margarita,Manhattan,Harlem,40.82297,-73.95481,Private room,80,5,1,0.16
25290572,100238132,Michael,Manhattan,Midtown,40.75196,-73.97148,Entire home/apt,339,3,18,1.37
25290749,17988586,Jeffree,Manhattan,Hell's Kitchen,40.76235,-73.98759,Entire home/apt,175,4,7,0.52
25290969,100238132,Michael,Manhattan,Midtown,40.75305,-73.97129,Entire home/apt,339,3,14,1.13
25291991,34954769,Elizabeth,Manhattan,Harlem,40.81626,-73.95862,Private room,100,2,1,0.14
25292558,15668272,Pedro,Manhattan,Chelsea,40.74194,-73.99914,Private room,100,2,1,0.08
25292877,33437301,Zane,Brooklyn,Williamsburg,40.71157,-73.95714,Entire home/apt,200,3,14,1.14
25293702,110191144,Mamadou,Manhattan,Harlem,40.82201,-73.95444,Private room,75,2,19,1.4
25293994,44539148,Kaitlyn,Manhattan,Upper East Side,40.76931,-73.95336,Entire home/apt,140,3,6,0.51
25294143,78942575,Bora,Brooklyn,Brooklyn Heights,40.70206,-73.99343,Entire home/apt,245,3,1,0.16
25296394,191085997,Christopher,Bronx,Pelham Bay,40.85519,-73.82932,Entire home/apt,195,2,2,0.19
25297710,81359949,Skarly & Ming,Brooklyn,Bushwick,40.6978,-73.92607,Private room,45,2,25,1.97
25298259,58629935,Saida,Brooklyn,Bushwick,40.69782,-73.92025,Entire home/apt,93,2,14,1.03
25299137,43809903,Eddie,Manhattan,Upper West Side,40.80321,-73.96463,Private room,35,1,64,4.76
25308563,51531044,Angela,Queens,Jackson Heights,40.7514,-73.87602,Private room,40,2,32,2.42
25309799,4520673,Jade,Brooklyn,Williamsburg,40.71458,-73.96169,Private room,65,5,67,5.01
25310242,28638583,Sevasti,Queens,Astoria,40.77444,-73.92923,Entire home/apt,156,1,70,5.16
25310404,119669058,Melissa,Brooklyn,Bedford-Stuyvesant,40.69314,-73.9571,Private room,60,2,24,1.76
25310497,119669058,Melissa,Brooklyn,Bedford-Stuyvesant,40.69275,-73.95574,Private room,60,2,30,2.22
25311295,17896706,Mark,Manhattan,Upper East Side,40.77988,-73.95482,Entire home/apt,399,4,58,4.26
25312773,14993592,Katie,Brooklyn,Williamsburg,40.70691,-73.95104,Entire home/apt,95,4,3,0.24
25313204,8792814,Caroline,Brooklyn,Bedford-Stuyvesant,40.6945,-73.94633,Entire home/apt,108,1,35,2.77
25313748,10106740,David,Manhattan,Hell's Kitchen,40.75788,-73.99198,Entire home/apt,269,4,6,0.66
25314051,20520488,Laura,Brooklyn,Gowanus,40.68075,-73.98181,Entire home/apt,240,3,4,0.31
25314610,57059,Lewis,Manhattan,Harlem,40.80693,-73.94831,Entire home/apt,200,28,35,2.72
25315154,188225740,Rnl,Bronx,Pelham Gardens,40.86273,-73.83715,Entire home/apt,80,2,70,5.34
25315860,179661186,Mirjam,Brooklyn,Sheepshead Bay,40.60057,-73.95154,Private room,61,2,3,1.84
25316571,29700603,Shari,Brooklyn,Greenpoint,40.72673,-73.94968,Entire home/apt,200,7,1,0.16
25317547,79913651,Darryl,Manhattan,Harlem,40.82294,-73.9386,Private room,50,2,20,1.74
25317671,15429605,Stephanie,Queens,Briarwood,40.70988,-73.81716,Entire home/apt,100,2,10,0.88
25317793,136406167,Kara,Queens,Sunnyside,40.7409,-73.92696,Private room,65,2,22,1.63
25318171,95564806,Olvin,Brooklyn,Brownsville,40.66006,-73.91234,Private room,60,1,1,0.08
25319136,4399103,James,Manhattan,Greenwich Village,40.72768,-73.99917,Entire home/apt,410,31,40,3.2
25319356,191229616,Cesar,Manhattan,Washington Heights,40.83271,-73.94145,Private room,55,15,10,0.8
25323294,40078170,Sandy,Manhattan,Financial District,40.71033,-74.00743,Entire home/apt,245,2,8,0.68
25323446,70774951,Farhan,Queens,East Elmhurst,40.76799,-73.8795,Entire home/apt,132,1,114,8.38
25323809,61699814,Shanthi,Bronx,Kingsbridge,40.87901,-73.90155,Private room,45,30,1,0.09
25324132,4731948,Kiki,Manhattan,Chinatown,40.71721,-73.99312,Entire home/apt,155,1,16,1.22
25324289,191263373,Gotham,Manhattan,Hell's Kitchen,40.75925,-73.99375,Entire home/apt,225,1,63,4.83
25324506,4625857,Ilana,Brooklyn,Crown Heights,40.67157,-73.95807,Entire home/apt,150,10,1,0.16
25325029,24327574,Shadi,Brooklyn,Bushwick,40.69928,-73.92386,Private room,150,2,20,1.52
25326478,10369267,Steph,Manhattan,Tribeca,40.71418,-74.00676,Entire home/apt,450,3,14,1.04
25327993,181074926,Billy,Manhattan,Little Italy,40.71773,-73.99812,Private room,100,1,25,1.92
25328081,181074926,Billy,Manhattan,Little Italy,40.71766,-73.99827,Private room,110,1,43,3.25
25328184,1417893,Ingrid,Brooklyn,Bedford-Stuyvesant,40.68902,-73.92838,Entire home/apt,160,3,52,3.9
25335433,191343281,Mark,Manhattan,Upper West Side,40.77255,-73.99057,Shared room,220,1,1,0.07
25336605,69825290,Colin,Queens,Long Island City,40.75332,-73.94159,Entire home/apt,150,1,1,0.16
25338619,147447438,Chris,Manhattan,East Village,40.73139,-73.98791,Entire home/apt,350,3,11,0.83
25339184,3360346,Christen,Brooklyn,Williamsburg,40.71604,-73.94217,Entire home/apt,53,3,4,0.3
25340516,136454672,Fabiana,Manhattan,Upper East Side,40.76516,-73.96562,Entire home/apt,1000,3,10,0.79
25340524,2053735,Kat,Manhattan,Gramercy,40.73609,-73.98595,Entire home/apt,145,2,13,1.02
25340844,9523229,Dennis,Manhattan,Chelsea,40.74249,-73.99997,Private room,68,4,33,2.56
25341465,190096034,Janet,Queens,Corona,40.74464,-73.86012,Private room,60,1,63,5.12
25342124,7249636,Dima,Manhattan,Hell's Kitchen,40.7687,-73.98742,Private room,85,1,127,9.43
25343141,178147517,Antonio,Brooklyn,Flatbush,40.63149,-73.95704,Private room,60,2,7,0.51
25344034,190096034,Janet,Queens,Corona,40.74322,-73.86005,Private room,65,1,29,2.57
25344841,115738772,Alex,Manhattan,Harlem,40.816,-73.95348,Entire home/apt,130,3,10,0.88
25345332,191398879,Mike,Brooklyn,Bedford-Stuyvesant,40.68518,-73.94797,Private room,61,3,2,0.15
25346073,191389617,Dinorah,Brooklyn,Sunset Park,40.64117,-74.01248,Private room,41,2,54,4.14
25346963,51601657,Joe,Manhattan,Upper East Side,40.77735,-73.96222,Entire home/apt,425,3,50,3.85
25347359,189792874,Voxie,Brooklyn,Canarsie,40.63202,-73.90916,Entire home/apt,135,2,16,1.21
25348299,8013853,Seth,Brooklyn,Bedford-Stuyvesant,40.68412,-73.94836,Entire home/apt,85,30,16,1.18
25349299,6836514,Ryne,Brooklyn,Red Hook,40.67908,-74.01068,Entire home/apt,117,1,48,3.51
25350452,3388542,Damien,Brooklyn,Bushwick,40.69566,-73.90687,Entire home/apt,95,3,14,1.12
25350617,1180925,Mark,Brooklyn,Fort Greene,40.69492,-73.97154,Private room,75,2,12,0.97
25350875,7772526,Ting Yi,Brooklyn,Bushwick,40.68669,-73.91573,Entire home/apt,140,3,14,1.05
25352456,90249125,Jackie,Manhattan,Harlem,40.8063,-73.95548,Private room,85,4,11,0.86
25354569,134901180,Aldric,Brooklyn,Bedford-Stuyvesant,40.68333,-73.95232,Entire home/apt,200,7,4,0.29
25354678,107437866,Clint,Bronx,Edenwald,40.89124,-73.83423,Entire home/apt,149,2,59,4.33
25355219,59377513,Shannon,Brooklyn,Prospect-Lefferts Gardens,40.66116,-73.94781,Private room,85,5,3,0.27
25355282,26996515,Will,Brooklyn,Bedford-Stuyvesant,40.68878,-73.92857,Shared room,30,1,21,1.6
25355845,21705284,Dani,Manhattan,Chelsea,40.74388,-73.99631,Entire home/apt,200,2,71,5.23
25356602,123506305,Kisha,Queens,Jamaica,40.66732,-73.77813,Private room,60,1,6,0.45
25356696,6101536,Josh,Manhattan,East Village,40.72852,-73.99009,Private room,150,3,34,2.91
25357219,75435800,Dean,Manhattan,Midtown,40.75523,-73.96367,Private room,109,3,7,0.53
25367421,22443613,M.J.B.,Manhattan,East Village,40.72413,-73.98091,Entire home/apt,650,10,1,0.09
25369155,11353190,Annajan,Brooklyn,Boerum Hill,40.69015,-73.99098,Entire home/apt,140,3,4,0.34
25369739,16523946,Stacey,Brooklyn,Gowanus,40.66906,-73.99047,Entire home/apt,200,2,41,3.3
25370297,13251813,Nick,Manhattan,West Village,40.73521,-73.99944,Entire home/apt,120,4,6,0.49
25370919,30224403,Peter,Brooklyn,Boerum Hill,40.68773,-73.98778,Entire home/apt,175,5,9,0.68
25371790,89106916,Gabriel,Brooklyn,Red Hook,40.67737,-74.00733,Entire home/apt,170,2,8,0.62
25372531,190981544,Martita,Brooklyn,Bedford-Stuyvesant,40.68645,-73.92975,Private room,90,1,5,1.61
25374003,191577969,Nikolas,Queens,Ditmars Steinway,40.78331,-73.91615,Private room,110,2,5,0.48
25374851,10407935,Meng,Manhattan,Nolita,40.72218,-73.99539,Entire home/apt,89,1,62,4.64
25377317,6895016,Stephanie,Queens,Astoria,40.75831,-73.92658,Entire home/apt,96,3,10,0.78
25378040,139871943,Patrick,Manhattan,Little Italy,40.7197,-73.99747,Private room,70,28,26,1.99
25378614,141122152,Hardeep,Queens,East Elmhurst,40.76218,-73.88589,Private room,80,1,86,6.35
25379058,182976972,Annero,Brooklyn,East Flatbush,40.64946,-73.92839,Private room,65,2,24,1.79
25379780,187453004,Nancy,Brooklyn,Park Slope,40.67384,-73.97743,Private room,150,2,36,2.71
25380189,191621249,Geraldine,Manhattan,Chelsea,40.74104,-73.99712,Private room,100,1,33,3.87
25380654,191621249,Geraldine,Manhattan,Chelsea,40.74284,-73.99842,Private room,99,1,95,7.2
25380780,48499240,Walter,Manhattan,Harlem,40.81215,-73.95129,Private room,150,2,15,1.25
25383265,2147561,Shriver,Brooklyn,Williamsburg,40.70578,-73.94324,Private room,69,2,36,2.85
25389925,7076239,Annie And Joan,Brooklyn,Fort Greene,40.68677,-73.97298,Entire home/apt,375,2,13,0.96
25392508,23178319,Arjang,Brooklyn,Williamsburg,40.71305,-73.93955,Private room,55,5,24,1.84
25395740,17788946,Jenny,Manhattan,West Village,40.73655,-74.00226,Entire home/apt,175,2,19,1.45
25396809,30978136,Eyal & Jessie,Queens,Ridgewood,40.70022,-73.91012,Private room,90,1,57,4.31
25396834,17507617,Celeste,Brooklyn,Bedford-Stuyvesant,40.68866,-73.92238,Private room,60,2,21,1.71
25397054,878445,Stefanie,Manhattan,Harlem,40.82999,-73.94174,Private room,100,2,2,0.15
25399303,912921,Cora & Kai,Manhattan,Washington Heights,40.84362,-73.94253,Private room,47,3,13,0.99
25399452,48097665,Matthew,Manhattan,West Village,40.73735,-74.0004,Entire home/apt,160,30,8,0.71
25401843,34313176,Eddie,Queens,Rego Park,40.71691,-73.86147,Entire home/apt,80,2,42,3.16
25402549,76477003,Ai,Manhattan,Hell's Kitchen,40.75933,-73.99512,Private room,125,2,24,1.9
25403075,191765199,Elena,Manhattan,Washington Heights,40.83387,-73.94163,Private room,81,1,18,1.34
25404381,144892527,Victor,Brooklyn,Crown Heights,40.67076,-73.94876,Entire home/apt,183,1,58,4.36
25407116,191804394,Pnb,Bronx,Longwood,40.8156,-73.90075,Entire home/apt,60,1,9,0.76
25415951,798380,Chris,Manhattan,Inwood,40.86029,-73.92984,Entire home/apt,120,7,1,0.09
25416257,26490270,The 6o2,Brooklyn,Prospect-Lefferts Gardens,40.65925,-73.94862,Entire home/apt,1000,1,1,0.12
25417007,21552055,Shelley,Brooklyn,Greenpoint,40.72678,-73.95087,Private room,156,1,29,2.33
25417035,9912305,Michele,Brooklyn,Brooklyn Heights,40.69248,-73.9958,Entire home/apt,300,4,4,0.33
25420704,191901037,Marsha,Brooklyn,Sheepshead Bay,40.58484,-73.94022,Private room,70,10,1,0.08
25421108,4274857,Helena,Manhattan,Lower East Side,40.72013,-73.98842,Private room,80,3,30,2.31
25421109,16285179,Carolina,Brooklyn,Bedford-Stuyvesant,40.68695,-73.91937,Entire home/apt,120,3,2,0.19
25424320,43785574,Michon,Brooklyn,Greenpoint,40.72163,-73.9478,Private room,110,7,5,0.39
25424961,2695451,Elle,Manhattan,SoHo,40.72425,-74.00331,Private room,55,2,3,0.25
25425106,5522547,Dave,Brooklyn,Crown Heights,40.67229,-73.92729,Private room,100,1,1,0.1
25426171,190921808,John,Manhattan,Hell's Kitchen,40.7551,-73.99651,Private room,55,7,9,0.91
25426781,17581024,Kemar,Brooklyn,Park Slope,40.67731,-73.98138,Private room,75,1,41,3.05
25427351,24043300,Emily,Brooklyn,Boerum Hill,40.68444,-73.98094,Entire home/apt,160,7,1,0.08
25428063,3623796,Richard,Manhattan,West Village,40.73788,-74.00183,Entire home/apt,170,3,2,0.16
25428573,191765199,Elena,Manhattan,Washington Heights,40.83265,-73.94012,Entire home/apt,120,1,57,4.25
25434447,147229558,Viktoria,Brooklyn,Williamsburg,40.70883,-73.93859,Private room,230,1,21,1.72
25441693,191063355,Maranatha,Brooklyn,Crown Heights,40.67193,-73.93003,Entire home/apt,125,1,59,4.38
25442072,1802807,Lily,Brooklyn,Williamsburg,40.71438,-73.95955,Private room,100,6,6,0.45
25443451,64660747,S. N,Manhattan,Tribeca,40.71725,-74.00524,Entire home/apt,300,3,2,0.17
25444327,4493803,Brandon,Manhattan,Upper West Side,40.78105,-73.98151,Entire home/apt,125,30,2,0.18
25446811,1844352,Christine,Brooklyn,Williamsburg,40.7117,-73.94388,Private room,100,3,25,1.9
25447407,12243051,Sonder,Manhattan,Chelsea,40.74222,-73.99444,Entire home/apt,250,29,1,0.09
25447820,192085113,Cristiane,Queens,Ditmars Steinway,40.77922,-73.90861,Private room,50,3,49,3.68
25448433,192085313,Rachel,Queens,Rego Park,40.73123,-73.86656,Private room,70,2,26,1.96
25448475,192089216,Jonathan,Queens,Long Island City,40.73731,-73.9345,Private room,43,1,33,2.5
25448758,895135,Suanny,Brooklyn,Williamsburg,40.7066,-73.94595,Private room,95,3,14,1.07
25449386,38380313,Gabriela,Brooklyn,Greenpoint,40.72459,-73.9462,Entire home/apt,95,1,13,1.04
25452071,3142924,Kea,Manhattan,East Village,40.72714,-73.98215,Entire home/apt,190,2,32,2.74
25452588,12243051,Sonder,Manhattan,Murray Hill,40.74454,-73.97339,Entire home/apt,207,29,1,0.08
25453503,5572415,Hyeseung,Brooklyn,Williamsburg,40.70795,-73.94741,Entire home/apt,100,5,1,0.08
25453535,12243051,Sonder,Manhattan,Murray Hill,40.74386,-73.97327,Entire home/apt,180,29,1,0.09
25455908,57516611,Mayumi,Manhattan,Upper West Side,40.80109,-73.96523,Private room,99,2,14,1.06
25455986,21653460,Zoya,Brooklyn,Bedford-Stuyvesant,40.69399,-73.95269,Entire home/apt,125,5,2,0.18
25456296,185914925,Mala,Queens,Hollis,40.7152,-73.76171,Private room,50,2,40,2.96
25456951,10317649,Carita,Brooklyn,Williamsburg,40.71465,-73.96172,Entire home/apt,190,4,4,0.32
25457583,191229616,Cesar,Manhattan,Washington Heights,40.83458,-73.94227,Private room,55,7,1,0.16
25458048,9582456,Jenny,Brooklyn,Greenpoint,40.72264,-73.94272,Entire home/apt,150,1,14,1.17
25460977,2776408,Isaac,Brooklyn,Crown Heights,40.67063,-73.9337,Entire home/apt,75,2,61,5.23
25462356,154629753,Andrew,Manhattan,Hell's Kitchen,40.76746,-73.98942,Entire home/apt,500,10,41,3.17
25464685,187975743,R.Henry,Manhattan,Hell's Kitchen,40.76464,-73.99006,Shared room,69,1,52,3.86
25464886,187975743,R.Henry,Manhattan,Hell's Kitchen,40.76418,-73.98822,Shared room,99,1,42,3.12
25465008,187975743,R.Henry,Manhattan,Hell's Kitchen,40.76488,-73.98832,Shared room,65,1,44,3.27
25465160,187975743,R.Henry,Manhattan,Hell's Kitchen,40.76364,-73.98859,Shared room,65,1,63,4.68
25468554,9864136,Anthony,Brooklyn,Bushwick,40.68674,-73.9151,Private room,36,2,5,0.38
25469769,6436957,Dylan,Brooklyn,Clinton Hill,40.69127,-73.96873,Entire home/apt,125,4,1,0.09
25470017,40209604,Enoch,Brooklyn,Crown Heights,40.67459,-73.95742,Private room,50,2,60,4.52
25470372,34669755,Tanya,Brooklyn,Williamsburg,40.71198,-73.96036,Entire home/apt,250,7,3,0.24
25471574,40711894,Jessica,Queens,Elmhurst,40.73931,-73.88823,Private room,54,1,2,0.17
25474632,37151670,Zoltan,Queens,Long Island City,40.7639,-73.93199,Private room,55,14,6,0.45
25475257,6104449,Leo,Brooklyn,Clinton Hill,40.68553,-73.95965,Entire home/apt,95,3,8,0.63
25475518,192276715,Francis,Manhattan,East Harlem,40.78703,-73.94741,Entire home/apt,115,4,44,3.41
25475944,191804394,Pnb,Bronx,Longwood,40.81668,-73.89988,Private room,35,1,38,2.82
25476838,78289814,Tamara & Fran,Bronx,North Riverdale,40.90329,-73.89991,Entire home/apt,105,2,27,2.13
25476912,38675275,Margaret,Queens,Belle Harbor,40.57592,-73.84823,Private room,200,2,4,1.28
25477608,192290899,Nicholas,Manhattan,Upper West Side,40.77403,-73.98803,Private room,123,3,55,4.09
25480207,27871113,Ruben,Manhattan,Greenwich Village,40.72926,-73.99968,Entire home/apt,300,3,14,1.07
25480524,95777134,Carlos,Manhattan,Upper West Side,40.77263,-73.98997,Private room,120,3,57,4.23
25480539,102501688,Julissa,Bronx,Highbridge,40.83464,-73.92505,Private room,70,2,2,0.17
25482581,146905275,Roberto,Manhattan,Upper West Side,40.77471,-73.98955,Private room,140,1,50,3.71
25483095,113146341,Amanda,Manhattan,Upper West Side,40.76983,-73.98734,Private room,114,1,1,0.08
25484150,16121141,Afshan,Brooklyn,Williamsburg,40.71074,-73.9443,Private room,80,2,3,0.22
25484398,8063576,Alex,Brooklyn,Greenpoint,40.72724,-73.94843,Entire home/apt,85,7,2,0.17
25484515,192335868,Johnnet,Bronx,Edenwald,40.8901,-73.84031,Private room,125,1,11,0.88
25485201,8050394,Robert,Manhattan,West Village,40.73308,-74.00456,Entire home/apt,157,2,4,0.3
25486302,61391963,Corporate Housing,Manhattan,Kips Bay,40.74483,-73.97956,Entire home/apt,125,30,2,0.44
25486542,64040975,May,Manhattan,Upper East Side,40.76525,-73.95557,Private room,90,3,1,1
25487254,54228655,Otoja,Manhattan,Upper West Side,40.79444,-73.96613,Entire home/apt,195,6,11,1.05
25487784,38765891,Wendy,Brooklyn,Bedford-Stuyvesant,40.68344,-73.92373,Private room,230,3,19,1.66
25488542,80926401,Jenna,Manhattan,Washington Heights,40.84501,-73.93861,Private room,40,2,6,0.47
25489254,192189607,Niki,Brooklyn,Bushwick,40.70382,-73.92683,Private room,65,2,7,0.53
25489369,4129805,Evelyn,Manhattan,West Village,40.73281,-74.00205,Entire home/apt,325,2,1,0.42
25491443,188023318,Selina,Brooklyn,Greenpoint,40.72609,-73.95681,Entire home/apt,460,1,30,2.49
25491908,6778614,Lindsey,Brooklyn,Bushwick,40.70878,-73.92215,Shared room,30,3,8,0.61
25492031,3962396,Nadir,Manhattan,Upper West Side,40.78585,-73.97069,Entire home/apt,132,30,1,0.12
25492295,8067740,C. Jack,Manhattan,Harlem,40.80462,-73.95622,Entire home/apt,180,2,32,3.69
25492971,166368558,Gregory,Manhattan,Upper West Side,40.78575,-73.97429,Entire home/apt,149,1,15,4.74
25493246,192406990,Tricia,Brooklyn,Flatbush,40.65385,-73.96202,Entire home/apt,90,1,48,4.19
25493355,192407842,Aron,Manhattan,Upper West Side,40.78488,-73.9763,Entire home/apt,149,1,62,4.77
25501491,192449075,Alarape,Staten Island,Graniteville,40.62439,-74.16634,Entire home/apt,115,1,36,2.67
